date,PRECTOTCORR,T2M_MAX,T2M_MIN,state
20091216,0.0,24.8,11.24,Punjab
20091217,0.0,23.85,9.38,Punjab
20091218,0.0,24.36,8.76,Punjab
20091219,0.0,23.06,9.65,Punjab
20091220,0.0,21.88,8.58,Punjab
20091221,0.0,23.4,6.58,Punjab
20091222,0.0,23.17,6.8,Punjab
20091223,0.0,22.84,8.5,Punjab
20091224,0.0,22.0,8.59,Punjab
20091225,0.0,23.09,7.15,Punjab
20091226,0.0,22.85,10.09,Punjab
20091227,0.0,21.24,7.32,Punjab
20091228,0.0,20.07,7.0,Punjab
20091229,0.0,21.16,4.72,Punjab
20091230,0.0,18.37,8.69,Punjab
20091231,0.0,20.81,4.53,Punjab
20100101,0.0,22.45,5.81,Punjab
20100102,0.0,22.46,8.28,Punjab
20100103,4.4,20.18,7.72,Punjab
20100104,0.0,18.86,4.44,Punjab
20100105,0.0,20.41,2.6,Punjab
20100106,0.0,21.93,4.98,Punjab
20100107,0.0,21.82,6.12,Punjab
20100108,0.0,20.74,6.02,Punjab
20100109,0.0,21.69,5.3,Punjab
20100110,0.0,22.66,6.1,Punjab
20100111,0.0,23.55,6.82,Punjab
20100112,0.03,22.32,5.66,Punjab
20100113,1.0,12.68,5.51,Punjab
20100114,0.0,20.09,3.02,Punjab
20100115,0.0,22.5,2.65,Punjab
20100116,0.0,23.27,5.41,Punjab
20100117,0.0,23.86,8.08,Punjab
20100118,0.0,24.15,8.57,Punjab
20100119,0.0,24.33,7.95,Punjab
20100120,0.0,22.13,6.65,Punjab
20100121,0.0,24.25,5.76,Punjab
20100122,0.0,23.09,9.73,Punjab
20100123,0.0,24.33,9.24,Punjab
20100124,0.0,24.29,10.78,Punjab
20100125,0.0,24.28,9.74,Punjab
20100126,0.0,25.13,8.89,Punjab
20100127,0.0,25.67,11.38,Punjab
20100128,0.0,25.29,10.87,Punjab
20100129,0.15,24.96,10.26,Punjab
20100130,0.16,24.59,8.93,Punjab
20100131,0.0,22.6,6.34,Punjab
20100201,0.0,23.86,9.07,Punjab
20100202,0.0,23.77,8.93,Punjab
20100203,0.0,24.21,8.17,Punjab
20100204,0.0,25.49,8.51,Punjab
20100205,0.0,25.94,9.38,Punjab
20100206,0.0,26.97,12.22,Punjab
20100207,0.03,25.19,14.28,Punjab
20100208,5.46,20.7,13.86,Punjab
20100209,4.22,21.52,8.67,Punjab
20100210,0.0,21.96,5.47,Punjab
20100211,0.0,22.46,6.37,Punjab
20100212,0.01,23.68,10.25,Punjab
20100213,0.0,23.93,9.84,Punjab
20100214,0.0,23.76,8.99,Punjab
20100215,0.0,24.51,9.0,Punjab
20100216,0.0,24.97,8.12,Punjab
20100217,0.0,23.27,5.87,Punjab
20100218,0.0,25.37,6.64,Punjab
20100219,0.0,26.39,9.41,Punjab
20100220,0.0,28.12,9.38,Punjab
20100221,0.0,30.12,10.61,Punjab
20100222,1.03,30.32,12.42,Punjab
20100223,0.67,26.51,12.28,Punjab
20100224,0.08,28.15,13.6,Punjab
20100225,0.01,28.77,12.48,Punjab
20100226,0.08,30.35,13.07,Punjab
20100227,0.0,32.09,14.59,Punjab
20100228,0.03,33.09,15.64,Punjab
20100301,0.15,32.23,16.96,Punjab
20100302,0.0,33.05,16.69,Punjab
20100303,0.04,28.95,16.06,Punjab
20100304,1.31,29.87,14.97,Punjab
20100305,0.01,30.74,13.32,Punjab
20100306,0.0,30.6,13.28,Punjab
20100307,0.52,29.24,13.29,Punjab
20100308,0.0,29.77,12.63,Punjab
20100309,0.0,31.67,15.4,Punjab
20100310,0.0,32.78,15.5,Punjab
20100311,0.0,33.03,15.36,Punjab
20100312,0.0,33.79,16.9,Punjab
20100313,0.0,34.45,16.74,Punjab
20100314,0.0,35.16,16.19,Punjab
20100315,0.0,36.0,15.9,Punjab
20100316,0.0,37.48,19.36,Punjab
20100317,0.0,36.36,17.31,Punjab
20100318,0.0,36.47,19.58,Punjab
20100319,0.0,37.6,18.43,Punjab
20100320,0.0,38.97,20.57,Punjab
20100321,0.0,40.2,22.52,Punjab
20100322,0.0,40.18,23.14,Punjab
20100323,0.0,40.12,20.23,Punjab
20100324,0.0,40.03,21.73,Punjab
20100325,0.0,39.35,20.51,Punjab
20100326,0.0,39.43,22.27,Punjab
20100327,0.0,38.1,22.11,Punjab
20100328,0.0,39.03,21.04,Punjab
20100329,0.0,40.08,22.2,Punjab
20100330,0.0,39.01,23.35,Punjab
20100331,0.0,38.58,20.07,Punjab
20100401,0.0,37.89,21.88,Punjab
20100402,0.01,38.6,20.33,Punjab
20100403,0.03,38.65,21.88,Punjab
20100404,0.0,38.13,21.57,Punjab
20100405,0.0,38.94,22.29,Punjab
20100406,0.0,38.49,19.29,Punjab
20100407,0.0,39.88,19.88,Punjab
20100408,0.0,41.51,22.24,Punjab
20100409,0.0,41.74,22.06,Punjab
20100410,0.0,42.02,23.59,Punjab
20100411,0.0,42.68,25.27,Punjab
20100412,0.0,39.25,25.23,Punjab
20100413,0.0,41.24,21.44,Punjab
20100414,0.0,42.27,22.16,Punjab
20100415,0.0,43.48,24.06,Punjab
20100416,0.0,44.41,27.09,Punjab
20100417,0.0,44.86,26.95,Punjab
20100418,0.01,43.87,29.18,Punjab
20100419,0.0,43.74,26.68,Punjab
20100420,0.01,43.02,25.81,Punjab
20100421,0.26,41.11,27.74,Punjab
20100422,0.42,38.78,24.7,Punjab
20100423,0.0,39.21,23.18,Punjab
20100424,0.0,39.36,22.18,Punjab
20100425,0.0,41.28,22.9,Punjab
20100426,0.0,42.0,23.91,Punjab
20100427,0.0,42.65,26.75,Punjab
20100428,0.0,42.1,27.3,Punjab
20100429,0.0,42.0,27.12,Punjab
20100430,0.15,42.31,27.46,Punjab
20100501,0.39,40.71,23.41,Punjab
20100502,0.0,42.38,26.38,Punjab
20100503,0.0,42.48,27.02,Punjab
20100504,0.0,44.05,29.83,Punjab
20100505,0.75,43.16,29.29,Punjab
20100506,0.02,40.03,27.15,Punjab
20100507,1.72,41.18,26.96,Punjab
20100508,0.0,39.62,26.86,Punjab
20100509,0.0,41.14,25.65,Punjab
20100510,0.11,41.89,26.33,Punjab
20100511,1.35,40.8,26.71,Punjab
20100512,0.0,42.76,25.58,Punjab
20100513,0.0,43.45,26.79,Punjab
20100514,0.0,43.41,26.4,Punjab
20100515,0.0,43.75,27.53,Punjab
20100516,0.0,45.23,27.34,Punjab
20100517,0.04,45.67,29.69,Punjab
20100518,0.21,43.09,30.27,Punjab
20100519,0.23,41.99,27.38,Punjab
20100520,0.0,43.09,26.51,Punjab
20100521,0.0,45.34,26.36,Punjab
20100522,0.0,46.75,29.06,Punjab
20100523,0.03,46.25,30.37,Punjab
20100524,0.0,47.18,30.39,Punjab
20100525,0.0,47.56,28.08,Punjab
20100526,0.0,48.87,26.32,Punjab
20100527,0.0,48.11,31.07,Punjab
20100528,0.0,46.26,31.38,Punjab
20100529,1.11,43.91,28.96,Punjab
20100530,0.0,42.13,25.28,Punjab
20100531,0.0,44.69,27.49,Punjab
20100601,0.0,46.39,28.45,Punjab
20100602,0.08,45.51,30.92,Punjab
20100603,1.98,44.16,32.01,Punjab
20100604,5.47,43.32,31.59,Punjab
20100605,4.83,40.23,27.36,Punjab
20100606,0.08,40.43,25.49,Punjab
20100607,14.26,34.47,26.69,Punjab
20100608,19.68,31.4,24.56,Punjab
20100609,2.02,38.99,23.43,Punjab
20100610,0.97,39.25,25.76,Punjab
20100611,0.0,41.73,26.7,Punjab
20100612,0.0,42.53,28.52,Punjab
20100613,0.35,41.93,28.57,Punjab
20100614,0.33,41.75,27.13,Punjab
20100615,0.02,41.86,26.8,Punjab
20100616,0.03,41.32,26.33,Punjab
20100617,0.0,42.24,28.11,Punjab
20100618,0.0,43.89,28.31,Punjab
20100619,0.0,45.31,30.61,Punjab
20100620,0.0,46.11,29.12,Punjab
20100621,0.0,47.45,34.38,Punjab
20100622,0.0,47.04,31.03,Punjab
20100623,0.03,45.41,31.72,Punjab
20100624,2.32,44.55,31.96,Punjab
20100625,8.95,40.94,30.2,Punjab
20100626,0.0,43.57,29.47,Punjab
20100627,0.04,44.55,31.1,Punjab
20100628,4.19,44.19,31.02,Punjab
20100629,0.0,43.93,30.83,Punjab
20100630,0.75,43.54,30.67,Punjab
20100701,4.95,43.32,30.96,Punjab
20100702,4.88,40.63,27.52,Punjab
20100703,0.0,42.65,28.63,Punjab
20100704,14.07,39.25,29.64,Punjab
20100705,24.21,30.42,26.24,Punjab
20100706,7.0,30.89,26.27,Punjab
20100707,1.11,37.73,25.94,Punjab
20100708,0.04,38.97,28.46,Punjab
20100709,0.07,42.25,30.07,Punjab
20100710,0.43,42.78,29.74,Punjab
20100711,16.74,40.07,31.78,Punjab
20100712,7.59,40.32,30.32,Punjab
20100713,18.49,37.03,28.53,Punjab
20100714,0.03,39.42,27.77,Punjab
20100715,0.0,41.38,29.1,Punjab
20100716,0.05,42.26,30.6,Punjab
20100717,2.02,39.22,29.51,Punjab
20100718,0.84,41.13,30.2,Punjab
20100719,11.77,40.08,30.17,Punjab
20100720,38.72,34.11,26.51,Punjab
20100721,30.92,33.79,25.23,Punjab
20100722,19.81,33.8,25.98,Punjab
20100723,0.61,34.98,25.61,Punjab
20100724,0.01,37.34,27.92,Punjab
20100725,1.52,36.46,27.98,Punjab
20100726,5.04,32.79,25.9,Punjab
20100727,7.87,34.06,25.6,Punjab
20100728,3.24,32.75,25.45,Punjab
20100729,1.23,35.21,25.61,Punjab
20100730,2.52,37.23,28.24,Punjab
20100731,9.11,33.62,26.15,Punjab
20100801,2.59,32.05,25.38,Punjab
20100802,0.22,36.72,26.08,Punjab
20100803,0.0,36.32,26.87,Punjab
20100804,0.83,36.89,26.09,Punjab
20100805,4.28,33.74,27.2,Punjab
20100806,12.7,34.32,26.14,Punjab
20100807,4.21,36.2,26.88,Punjab
20100808,2.99,35.44,26.88,Punjab
20100809,0.15,37.12,26.42,Punjab
20100810,2.75,37.92,28.14,Punjab
20100811,0.52,37.73,29.32,Punjab
20100812,1.36,37.1,28.5,Punjab
20100813,8.44,33.98,27.52,Punjab
20100814,2.55,34.58,27.31,Punjab
20100815,10.93,34.83,26.78,Punjab
20100816,11.74,34.97,27.12,Punjab
20100817,7.63,35.76,27.87,Punjab
20100818,6.55,34.84,27.75,Punjab
20100819,8.01,32.01,26.69,Punjab
20100820,2.59,32.15,26.89,Punjab
20100821,3.81,34.15,26.16,Punjab
20100822,14.45,32.6,25.83,Punjab
20100823,3.41,33.8,25.84,Punjab
20100824,8.42,35.49,26.37,Punjab
20100825,7.43,33.73,25.36,Punjab
20100826,1.1,31.84,24.16,Punjab
20100827,0.0,34.97,24.32,Punjab
20100828,0.0,36.02,24.63,Punjab
20100829,0.06,36.61,24.87,Punjab
20100830,0.06,35.69,23.73,Punjab
20100831,0.07,35.95,25.87,Punjab
20100901,0.13,35.94,25.29,Punjab
20100902,5.17,36.16,26.75,Punjab
20100903,4.72,36.11,26.64,Punjab
20100904,2.5,35.68,26.03,Punjab
20100905,0.19,34.03,26.01,Punjab
20100906,0.03,35.75,25.41,Punjab
20100907,13.48,35.6,26.25,Punjab
20100908,10.01,33.56,26.09,Punjab
20100909,5.47,34.24,25.42,Punjab
20100910,4.1,33.13,25.39,Punjab
20100911,19.74,33.75,25.96,Punjab
20100912,18.9,32.79,25.49,Punjab
20100913,2.71,32.0,24.09,Punjab
20100914,0.33,32.99,23.5,Punjab
20100915,0.0,33.56,22.2,Punjab
20100916,0.16,33.62,21.07,Punjab
20100917,0.16,34.39,21.3,Punjab
20100918,0.03,32.99,19.4,Punjab
20100919,1.19,33.56,20.09,Punjab
20100920,2.39,32.3,21.8,Punjab
20100921,13.56,32.62,24.1,Punjab
20100922,12.11,30.11,24.56,Punjab
20100923,38.21,30.57,23.43,Punjab
20100924,1.5,30.61,22.13,Punjab
20100925,0.0,32.2,22.62,Punjab
20100926,0.0,32.92,21.04,Punjab
20100927,0.0,33.39,21.58,Punjab
20100928,0.0,33.51,20.35,Punjab
20100929,0.0,33.56,20.34,Punjab
20100930,0.0,33.99,19.86,Punjab
20101001,0.0,33.87,21.03,Punjab
20101002,0.03,34.41,20.16,Punjab
20101003,0.0,34.42,20.47,Punjab
20101004,0.0,34.28,20.43,Punjab
20101005,0.0,34.24,21.54,Punjab
20101006,0.0,34.25,21.74,Punjab
20101007,0.0,33.6,21.63,Punjab
20101008,0.0,33.87,21.49,Punjab
20101009,0.0,34.12,22.68,Punjab
20101010,0.0,33.32,20.56,Punjab
20101011,0.0,33.58,20.58,Punjab
20101012,0.0,33.76,20.88,Punjab
20101013,0.0,33.52,21.08,Punjab
20101014,0.0,34.0,20.89,Punjab
20101015,0.0,34.46,19.91,Punjab
20101016,0.0,34.79,20.58,Punjab
20101017,0.0,33.63,21.04,Punjab
20101018,0.0,33.6,21.25,Punjab
20101019,0.0,33.12,21.74,Punjab
20101020,0.0,33.28,22.45,Punjab
20101021,0.58,31.96,21.39,Punjab
20101022,2.76,31.96,20.86,Punjab
20101023,0.02,29.33,19.31,Punjab
20101024,0.0,30.64,15.96,Punjab
20101025,0.0,30.85,15.92,Punjab
20101026,0.0,30.76,15.91,Punjab
20101027,0.0,29.97,16.25,Punjab
20101028,0.0,30.35,14.11,Punjab
20101029,0.0,29.27,17.19,Punjab
20101030,0.0,29.9,15.08,Punjab
20101031,0.0,30.06,16.49,Punjab
20101101,0.0,29.88,16.55,Punjab
20101102,0.0,30.29,17.45,Punjab
20101103,0.0,30.29,16.39,Punjab
20101104,0.0,29.98,15.1,Punjab
20101105,0.0,30.32,15.36,Punjab
20101106,0.0,30.59,16.96,Punjab
20101107,0.0,30.42,16.41,Punjab
20101108,0.0,30.47,17.09,Punjab
20101109,0.0,30.63,17.39,Punjab
20101110,0.0,29.69,13.88,Punjab
20101111,0.0,28.87,14.96,Punjab
20101112,0.06,27.9,13.93,Punjab
20101113,0.0,28.82,13.25,Punjab
20101114,0.01,27.85,11.46,Punjab
20101115,0.0,29.3,14.68,Punjab
20101116,0.0,27.52,14.84,Punjab
20101117,0.0,28.38,15.46,Punjab
20101118,0.18,26.56,14.23,Punjab
20101119,0.01,26.51,13.33,Punjab
20101120,0.0,26.3,11.71,Punjab
20101121,0.0,26.2,9.8,Punjab
20101122,0.0,26.57,13.17,Punjab
20101123,0.0,26.12,12.6,Punjab
20101124,0.0,25.9,12.85,Punjab
20101125,0.0,26.84,15.91,Punjab
20101126,0.0,26.84,12.34,Punjab
20101127,0.0,26.9,11.92,Punjab
20101128,0.0,25.76,13.0,Punjab
20101129,0.0,25.38,12.01,Punjab
20101130,0.0,25.07,9.36,Punjab
20101201,0.0,24.51,10.54,Punjab
20101202,0.0,23.44,7.42,Punjab
20101203,0.0,23.32,10.15,Punjab
20101204,0.0,22.61,8.58,Punjab
20101205,0.0,23.13,9.6,Punjab
20101206,0.0,23.3,7.29,Punjab
20101207,0.0,23.28,10.12,Punjab
20101208,0.0,23.07,9.08,Punjab
20101209,0.0,22.59,8.85,Punjab
20101210,0.0,21.48,8.18,Punjab
20101211,0.0,22.91,10.14,Punjab
20101212,0.0,21.07,6.5,Punjab
20101213,0.0,22.31,7.58,Punjab
20101214,0.0,21.19,9.69,Punjab
20101215,0.0,20.98,6.95,Punjab
20101216,0.0,21.68,7.41,Punjab
20101217,0.0,21.33,6.83,Punjab
20101218,0.0,20.15,7.48,Punjab
20101219,0.0,20.51,4.61,Punjab
20101220,0.0,21.61,3.18,Punjab
20101221,0.0,20.74,6.92,Punjab
20101222,0.0,20.09,5.09,Punjab
20101223,0.0,21.52,5.51,Punjab
20101224,0.0,20.7,7.43,Punjab
20101225,0.0,21.34,6.46,Punjab
20101226,0.0,20.7,6.64,Punjab
20101227,0.0,19.58,6.74,Punjab
20101228,0.09,20.93,5.83,Punjab
20101229,0.78,19.43,8.32,Punjab
20101230,19.43,16.81,10.96,Punjab
20101231,0.07,16.95,7.35,Punjab
20110101,0.0,18.69,5.96,Punjab
20110102,0.0,18.72,2.09,Punjab
20110103,0.0,17.39,2.22,Punjab
20110104,0.0,17.4,1.15,Punjab
20110105,0.0,18.64,-0.02,Punjab
20110106,0.0,20.53,0.5,Punjab
20110107,0.0,20.8,2.15,Punjab
20110108,0.0,18.86,4.95,Punjab
20110109,0.0,19.71,3.84,Punjab
20110110,0.0,20.06,2.32,Punjab
20110111,0.0,20.31,2.78,Punjab
20110112,0.0,21.66,5.8,Punjab
20110113,0.0,22.73,7.93,Punjab
20110114,1.37,22.3,9.02,Punjab
20110115,0.08,19.41,6.5,Punjab
20110116,0.0,18.69,1.37,Punjab
20110117,0.0,19.11,3.34,Punjab
20110118,0.0,20.64,6.49,Punjab
20110119,0.0,20.99,3.45,Punjab
20110120,0.02,20.53,5.61,Punjab
20110121,0.03,22.6,7.56,Punjab
20110122,0.0,22.19,8.89,Punjab
20110123,0.0,22.89,7.72,Punjab
20110124,0.0,21.25,5.94,Punjab
20110125,0.0,20.99,7.29,Punjab
20110126,0.01,20.72,6.25,Punjab
20110127,0.0,21.5,4.38,Punjab
20110128,0.0,22.18,6.17,Punjab
20110129,0.0,19.02,8.14,Punjab
20110130,0.0,21.46,6.96,Punjab
20110131,0.0,22.27,8.87,Punjab
20110201,0.0,24.24,6.46,Punjab
20110202,0.0,25.02,6.91,Punjab
20110203,0.0,27.51,9.94,Punjab
20110204,0.0,27.83,11.58,Punjab
20110205,0.0,28.05,13.28,Punjab
20110206,0.05,25.22,13.61,Punjab
20110207,5.4,21.0,10.93,Punjab
20110208,0.0,23.02,8.93,Punjab
20110209,0.0,24.07,5.51,Punjab
20110210,0.0,23.91,9.24,Punjab
20110211,0.0,23.13,8.2,Punjab
20110212,0.14,23.57,9.13,Punjab
20110213,3.41,20.37,12.94,Punjab
20110214,0.86,23.92,11.28,Punjab
20110215,4.55,18.07,11.01,Punjab
20110216,6.46,20.5,9.69,Punjab
20110217,0.07,21.41,8.25,Punjab
20110218,0.08,21.39,6.92,Punjab
20110219,0.09,23.73,9.91,Punjab
20110220,1.68,24.57,9.47,Punjab
20110221,0.0,23.43,7.34,Punjab
20110222,0.0,25.02,9.9,Punjab
20110223,0.13,23.72,9.56,Punjab
20110224,0.0,22.9,10.62,Punjab
20110225,1.49,23.95,9.44,Punjab
20110226,3.63,20.41,11.3,Punjab
20110227,0.0,24.25,8.96,Punjab
20110228,0.15,25.59,8.43,Punjab
20110301,1.2,22.55,11.21,Punjab
20110302,1.36,22.12,9.95,Punjab
20110303,1.17,22.92,13.53,Punjab
20110304,0.02,25.63,12.03,Punjab
20110305,0.09,27.45,9.83,Punjab
20110306,0.0,27.97,11.02,Punjab
20110307,0.0,29.3,11.58,Punjab
20110308,0.0,28.88,12.42,Punjab
20110309,0.03,27.95,12.83,Punjab
20110310,0.0,27.7,13.18,Punjab
20110311,0.0,30.18,13.04,Punjab
20110312,0.0,30.71,12.76,Punjab
20110313,0.0,32.61,14.51,Punjab
20110314,0.0,33.0,16.58,Punjab
20110315,0.0,35.25,13.47,Punjab
20110316,0.0,34.77,17.27,Punjab
20110317,0.0,37.21,17.25,Punjab
20110318,0.0,34.99,18.09,Punjab
20110319,0.0,34.14,18.24,Punjab
20110320,0.01,33.98,17.24,Punjab
20110321,0.0,33.21,14.93,Punjab
20110322,0.0,34.01,14.43,Punjab
20110323,0.0,35.5,15.34,Punjab
20110324,0.22,34.64,15.98,Punjab
20110325,0.0,35.61,18.31,Punjab
20110326,0.0,36.95,19.16,Punjab
20110327,0.0,37.85,20.25,Punjab
20110328,0.11,38.12,19.37,Punjab
20110329,1.45,35.37,18.23,Punjab
20110330,1.39,33.69,16.67,Punjab
20110331,0.0,34.7,16.82,Punjab
20110401,0.02,34.99,17.84,Punjab
20110402,0.39,34.39,17.91,Punjab
20110403,2.95,32.22,16.37,Punjab
20110404,0.0,32.47,15.46,Punjab
20110405,0.0,34.64,15.73,Punjab
20110406,0.0,31.76,18.37,Punjab
20110407,0.0,32.22,16.4,Punjab
20110408,0.0,34.85,16.32,Punjab
20110409,0.0,35.37,17.96,Punjab
20110410,0.49,28.55,19.33,Punjab
20110411,0.29,31.06,18.63,Punjab
20110412,0.0,35.55,17.77,Punjab
20110413,0.02,35.3,19.8,Punjab
20110414,0.0,36.53,20.85,Punjab
20110415,0.72,35.47,22.24,Punjab
20110416,7.7,37.21,19.72,Punjab
20110417,8.17,28.27,20.97,Punjab
20110418,0.43,33.19,19.45,Punjab
20110419,0.59,32.99,18.34,Punjab
20110420,0.0,33.97,19.14,Punjab
20110421,0.0,35.33,18.89,Punjab
20110422,0.0,36.76,21.43,Punjab
20110423,0.0,37.91,23.18,Punjab
20110424,0.0,40.33,22.81,Punjab
20110425,0.0,41.71,23.42,Punjab
20110426,0.0,42.46,22.45,Punjab
20110427,0.0,40.0,21.71,Punjab
20110428,0.0,42.5,23.97,Punjab
20110429,0.0,40.84,26.58,Punjab
20110430,0.0,40.76,25.76,Punjab
20110501,0.0,41.76,25.96,Punjab
20110502,0.0,42.31,24.97,Punjab
20110503,0.0,44.14,27.03,Punjab
20110504,0.0,44.38,26.82,Punjab
20110505,2.53,42.24,27.15,Punjab
20110506,2.42,34.9,26.59,Punjab
20110507,0.0,39.48,24.1,Punjab
20110508,0.0,41.5,24.68,Punjab
20110509,0.0,43.56,27.08,Punjab
20110510,0.0,43.45,26.66,Punjab
20110511,0.0,44.63,28.17,Punjab
20110512,0.0,44.72,27.69,Punjab
20110513,0.02,43.39,27.79,Punjab
20110514,0.17,43.83,25.82,Punjab
20110515,0.0,44.89,26.46,Punjab
20110516,0.0,46.1,28.4,Punjab
20110517,0.0,46.84,29.52,Punjab
20110518,0.01,46.7,28.32,Punjab
20110519,0.03,46.35,29.15,Punjab
20110520,0.0,44.08,28.64,Punjab
20110521,2.92,43.97,30.35,Punjab
20110522,2.32,41.98,28.23,Punjab
20110523,0.0,41.99,27.56,Punjab
20110524,0.0,44.47,26.02,Punjab
20110525,0.0,43.28,31.8,Punjab
20110526,2.09,43.23,30.18,Punjab
20110527,2.5,41.59,29.98,Punjab
20110528,0.0,42.12,28.76,Punjab
20110529,0.0,44.19,29.83,Punjab
20110530,0.1,44.7,29.67,Punjab
20110531,0.0,42.79,28.3,Punjab
20110601,17.28,34.08,28.01,Punjab
20110602,16.7,35.04,26.16,Punjab
20110603,0.0,39.73,24.3,Punjab
20110604,0.0,41.54,25.3,Punjab
20110605,0.0,41.97,26.47,Punjab
20110606,0.06,43.4,28.63,Punjab
20110607,0.01,43.8,27.63,Punjab
20110608,0.01,42.59,29.18,Punjab
20110609,0.01,41.63,26.8,Punjab
20110610,0.63,39.99,26.61,Punjab
20110611,0.02,42.52,27.45,Punjab
20110612,7.18,41.02,26.38,Punjab
20110613,0.0,42.71,28.58,Punjab
20110614,0.04,44.52,29.85,Punjab
20110615,1.57,42.5,29.46,Punjab
20110616,0.3,42.22,30.58,Punjab
20110617,6.76,39.8,30.53,Punjab
20110618,3.85,40.93,28.8,Punjab
20110619,0.76,41.86,30.51,Punjab
20110620,0.7,41.65,29.66,Punjab
20110621,0.05,42.93,29.97,Punjab
20110622,0.0,43.58,30.81,Punjab
20110623,0.14,42.66,31.51,Punjab
20110624,15.07,40.45,31.82,Punjab
20110625,7.13,41.1,30.34,Punjab
20110626,3.06,38.9,28.96,Punjab
20110627,18.04,36.32,28.89,Punjab
20110628,11.98,37.17,28.57,Punjab
20110629,2.57,38.3,27.59,Punjab
20110630,6.46,37.66,28.24,Punjab
20110701,4.51,39.66,27.87,Punjab
20110702,2.14,38.76,28.25,Punjab
20110703,1.75,37.93,28.56,Punjab
20110704,0.22,38.48,27.27,Punjab
20110705,0.05,41.24,27.32,Punjab
20110706,0.83,40.04,27.56,Punjab
20110707,4.9,39.03,28.86,Punjab
20110708,4.04,37.38,27.75,Punjab
20110709,6.19,35.04,27.73,Punjab
20110710,1.95,38.12,26.49,Punjab
20110711,0.01,39.92,27.21,Punjab
20110712,0.0,41.62,28.58,Punjab
20110713,1.91,41.25,29.45,Punjab
20110714,23.95,37.85,28.6,Punjab
20110715,21.91,36.5,28.28,Punjab
20110716,1.01,34.84,27.18,Punjab
20110717,0.66,37.35,26.21,Punjab
20110718,0.14,37.74,26.53,Punjab
20110719,0.1,40.41,27.85,Punjab
20110720,0.07,41.49,28.47,Punjab
20110721,0.08,42.22,29.16,Punjab
20110722,5.3,38.48,28.46,Punjab
20110723,6.97,37.31,27.87,Punjab
20110724,0.09,35.83,26.64,Punjab
20110725,0.05,34.85,27.58,Punjab
20110726,0.0,36.54,26.44,Punjab
20110727,2.35,37.9,28.98,Punjab
20110728,21.32,34.24,27.96,Punjab
20110729,10.88,33.78,27.96,Punjab
20110730,1.49,38.02,27.24,Punjab
20110731,0.38,39.62,28.47,Punjab
20110801,1.05,38.85,28.8,Punjab
20110802,0.09,41.89,29.53,Punjab
20110803,1.22,41.11,30.03,Punjab
20110804,11.97,37.38,28.24,Punjab
20110805,4.57,37.51,26.72,Punjab
20110806,3.27,38.74,27.22,Punjab
20110807,12.28,36.71,27.36,Punjab
20110808,22.97,30.97,26.03,Punjab
20110809,11.74,35.58,25.95,Punjab
20110810,0.9,35.85,26.65,Punjab
20110811,2.0,35.37,26.73,Punjab
20110812,25.34,30.9,25.49,Punjab
20110813,16.55,27.98,24.75,Punjab
20110814,11.43,32.25,24.37,Punjab
20110815,16.78,30.8,24.73,Punjab
20110816,11.92,33.39,24.34,Punjab
20110817,0.06,32.99,24.13,Punjab
20110818,0.31,34.23,24.97,Punjab
20110819,7.55,34.01,25.48,Punjab
20110820,1.45,32.66,24.93,Punjab
20110821,0.0,34.57,25.66,Punjab
20110822,0.06,35.75,25.72,Punjab
20110823,4.03,36.8,27.55,Punjab
20110824,5.92,29.7,26.34,Punjab
20110825,1.28,34.18,25.38,Punjab
20110826,1.75,32.01,26.32,Punjab
20110827,19.36,33.05,25.98,Punjab
20110828,11.13,30.94,25.45,Punjab
20110829,0.39,34.05,26.05,Punjab
20110830,0.37,33.35,26.2,Punjab
20110831,15.63,32.98,26.35,Punjab
20110901,4.81,33.05,26.6,Punjab
20110902,3.95,33.79,26.29,Punjab
20110903,1.85,33.52,25.09,Punjab
20110904,3.2,30.71,25.44,Punjab
20110905,3.31,31.7,24.7,Punjab
20110906,8.0,31.63,25.92,Punjab
20110907,3.32,33.36,24.96,Punjab
20110908,7.9,33.64,26.22,Punjab
20110909,19.24,31.56,24.98,Punjab
20110910,8.55,31.7,25.03,Punjab
20110911,7.21,32.74,25.11,Punjab
20110912,4.8,32.8,25.2,Punjab
20110913,0.79,32.8,24.76,Punjab
20110914,0.19,33.41,26.44,Punjab
20110915,26.61,32.82,25.96,Punjab
20110916,29.74,31.16,24.8,Punjab
20110917,0.34,31.2,23.81,Punjab
20110918,0.0,31.4,23.09,Punjab
20110919,3.04,31.68,23.91,Punjab
20110920,0.0,31.48,22.62,Punjab
20110921,0.0,31.84,22.29,Punjab
20110922,0.0,32.02,21.16,Punjab
20110923,0.0,32.85,21.54,Punjab
20110924,0.0,32.76,20.62,Punjab
20110925,0.0,33.54,21.21,Punjab
20110926,0.0,33.47,22.9,Punjab
20110927,0.0,33.43,22.79,Punjab
20110928,0.0,33.53,21.8,Punjab
20110929,0.0,33.32,22.3,Punjab
20110930,0.0,33.26,22.09,Punjab
20111001,0.0,33.24,21.75,Punjab
20111002,0.0,34.43,22.32,Punjab
20111003,0.0,34.47,21.74,Punjab
20111004,0.03,33.97,22.53,Punjab
20111005,0.0,33.82,21.12,Punjab
20111006,0.0,33.82,22.62,Punjab
20111007,0.08,33.23,23.1,Punjab
20111008,0.01,31.57,22.65,Punjab
20111009,0.0,34.05,21.89,Punjab
20111010,0.0,34.2,21.92,Punjab
20111011,0.0,34.38,21.75,Punjab
