date,PRECTOTCORR,T2M_MAX,T2M_MIN,state
20090722,13.8,26.73,22.44,Maharashtra
20090723,8.37,30.45,22.16,Maharashtra
20090724,2.26,30.57,21.09,Maharashtra
20090725,1.25,31.64,21.55,Maharashtra
20090726,1.64,29.56,22.18,Maharashtra
20090727,1.18,30.82,21.9,Maharashtra
20090728,0.35,30.47,22.22,Maharashtra
20090729,0.01,31.56,22.06,Maharashtra
20090730,0.06,32.63,21.84,Maharashtra
20090731,0.01,32.79,21.79,Maharashtra
20090801,0.0,31.19,21.78,Maharashtra
20090802,0.04,32.42,22.0,Maharashtra
20090803,0.03,33.02,21.86,Maharashtra
20090804,0.01,32.45,21.93,Maharashtra
20090805,0.0,33.01,21.82,Maharashtra
20090806,0.18,32.24,21.91,Maharashtra
20090807,0.63,32.38,22.15,Maharashtra
20090808,2.59,31.99,21.91,Maharashtra
20090809,0.16,32.29,21.9,Maharashtra
20090810,1.21,30.56,22.21,Maharashtra
20090811,0.77,30.78,22.02,Maharashtra
20090812,0.08,32.07,22.41,Maharashtra
20090813,0.0,32.36,22.26,Maharashtra
20090814,0.08,31.98,22.34,Maharashtra
20090815,0.14,31.47,22.25,Maharashtra
20090816,0.03,32.81,22.07,Maharashtra
20090817,2.85,33.0,22.11,Maharashtra
20090818,0.94,32.47,22.63,Maharashtra
20090819,16.76,30.57,23.6,Maharashtra
20090820,3.83,28.8,22.9,Maharashtra
20090821,39.66,30.44,22.67,Maharashtra
20090822,32.76,28.44,22.15,Maharashtra
20090823,24.9,29.2,22.38,Maharashtra
20090824,9.68,28.25,22.96,Maharashtra
20090825,1.32,29.17,22.35,Maharashtra
20090826,3.77,27.04,22.19,Maharashtra
20090827,1.5,28.51,21.95,Maharashtra
20090828,4.38,27.54,21.82,Maharashtra
20090829,4.5,28.0,22.03,Maharashtra
20090830,0.49,30.94,22.1,Maharashtra
20090831,5.7,28.46,21.9,Maharashtra
20090901,2.7,29.0,21.91,Maharashtra
20090902,23.11,25.75,22.23,Maharashtra
20090903,15.58,25.75,21.74,Maharashtra
20090904,33.69,27.03,21.59,Maharashtra
20090905,26.0,27.43,22.21,Maharashtra
20090906,2.54,29.5,21.98,Maharashtra
20090907,0.73,29.61,21.56,Maharashtra
20090908,0.05,30.03,21.49,Maharashtra
20090909,0.0,30.54,22.01,Maharashtra
20090910,0.17,31.12,21.68,Maharashtra
20090911,11.8,27.72,21.22,Maharashtra
20090912,12.54,28.28,21.29,Maharashtra
20090913,0.31,30.59,21.65,Maharashtra
20090914,0.3,32.11,20.03,Maharashtra
20090915,21.55,29.54,20.64,Maharashtra
20090916,3.56,29.89,21.03,Maharashtra
20090917,0.09,30.19,20.99,Maharashtra
20090918,0.0,30.84,19.35,Maharashtra
20090919,3.18,30.75,20.51,Maharashtra
20090920,0.2,30.45,21.27,Maharashtra
20090921,1.3,31.01,21.25,Maharashtra
20090922,0.79,31.39,22.0,Maharashtra
20090923,0.27,31.68,21.97,Maharashtra
20090924,0.08,31.75,21.84,Maharashtra
20090925,0.02,31.62,21.62,Maharashtra
20090926,0.03,31.44,21.49,Maharashtra
20090927,0.13,30.34,21.28,Maharashtra
20090928,1.59,28.99,21.72,Maharashtra
20090929,2.98,29.68,21.89,Maharashtra
20090930,4.5,28.37,22.09,Maharashtra
20091001,2.3,31.52,22.0,Maharashtra
20091002,3.43,30.87,22.06,Maharashtra
20091003,12.15,26.95,22.95,Maharashtra
20091004,20.74,26.35,22.38,Maharashtra
20091005,7.1,27.95,22.6,Maharashtra
20091006,3.83,29.16,22.35,Maharashtra
20091007,0.25,29.69,20.77,Maharashtra
20091008,0.08,29.22,19.11,Maharashtra
20091009,0.0,28.78,18.17,Maharashtra
20091010,0.0,29.41,17.19,Maharashtra
20091011,0.0,28.87,18.5,Maharashtra
20091012,0.61,29.41,19.26,Maharashtra
20091013,0.13,29.87,17.92,Maharashtra
20091014,0.0,30.12,18.8,Maharashtra
20091015,0.0,30.04,18.8,Maharashtra
20091016,0.0,30.55,19.7,Maharashtra
20091017,0.0,30.73,19.94,Maharashtra
20091018,0.0,30.64,18.94,Maharashtra
20091019,0.0,30.79,18.48,Maharashtra
20091020,0.0,30.53,18.2,Maharashtra
20091021,0.0,30.17,19.7,Maharashtra
20091022,0.0,30.47,17.67,Maharashtra
20091023,0.0,30.5,15.83,Maharashtra
20091024,0.0,30.27,14.64,Maharashtra
20091025,0.0,30.18,15.52,Maharashtra
20091026,0.0,30.14,14.59,Maharashtra
20091027,0.0,29.85,13.1,Maharashtra
20091028,0.0,30.63,13.87,Maharashtra
20091029,0.0,31.27,14.7,Maharashtra
20091030,0.0,31.41,15.02,Maharashtra
20091031,0.0,31.93,14.4,Maharashtra
20091101,0.0,31.74,14.85,Maharashtra
20091102,0.0,31.52,13.81,Maharashtra
20091103,0.0,31.1,13.7,Maharashtra
20091104,0.0,31.2,14.43,Maharashtra
20091105,0.0,30.98,15.47,Maharashtra
20091106,0.0,31.07,17.18,Maharashtra
20091107,0.01,31.72,18.21,Maharashtra
20091108,2.9,30.3,19.35,Maharashtra
20091109,5.81,25.99,20.49,Maharashtra
20091110,19.39,23.42,19.38,Maharashtra
20091111,55.38,24.89,19.55,Maharashtra
20091112,9.06,28.69,21.08,Maharashtra
20091113,1.64,27.5,20.12,Maharashtra
20091114,1.62,28.37,20.74,Maharashtra
20091115,14.93,28.01,20.27,Maharashtra
20091116,10.1,26.48,20.25,Maharashtra
20091117,3.22,26.91,20.01,Maharashtra
20091118,0.53,26.81,17.57,Maharashtra
20091119,0.02,26.75,14.47,Maharashtra
20091120,0.0,26.21,13.24,Maharashtra
20091121,0.0,25.85,12.55,Maharashtra
20091122,0.0,25.47,10.83,Maharashtra
20091123,0.0,26.52,10.78,Maharashtra
20091124,0.0,26.42,13.6,Maharashtra
20091125,0.0,28.78,15.36,Maharashtra
20091126,0.0,28.18,15.62,Maharashtra
20091127,0.0,26.97,14.22,Maharashtra
20091128,0.0,26.37,13.32,Maharashtra
20091129,0.0,25.8,12.12,Maharashtra
20091130,0.0,25.62,10.58,Maharashtra
20091201,0.0,25.84,10.49,Maharashtra
20091202,0.0,27.24,11.05,Maharashtra
20091203,0.0,27.42,11.39,Maharashtra
20091204,0.0,25.68,12.95,Maharashtra
20091205,0.0,25.85,15.17,Maharashtra
20091206,0.0,27.89,13.78,Maharashtra
20091207,0.0,27.93,12.66,Maharashtra
20091208,0.0,28.82,14.0,Maharashtra
20091209,0.0,29.16,14.5,Maharashtra
20091210,0.0,28.06,13.99,Maharashtra
20091211,0.0,28.0,13.97,Maharashtra
20091212,0.0,28.24,14.04,Maharashtra
20091213,0.0,28.92,13.48,Maharashtra
20091214,0.0,29.14,13.23,Maharashtra
20091215,0.01,29.32,16.02,Maharashtra
20091216,0.66,28.93,16.73,Maharashtra
20091217,0.29,28.0,16.72,Maharashtra
20091218,0.0,28.11,17.56,Maharashtra
20091219,0.0,27.92,14.77,Maharashtra
20091220,0.0,28.74,15.22,Maharashtra
20091221,0.0,28.48,14.71,Maharashtra
20091222,0.0,28.15,13.44,Maharashtra
20091223,0.0,26.7,12.53,Maharashtra
20091224,0.0,26.78,11.13,Maharashtra
20091225,0.0,26.76,11.25,Maharashtra
20091226,0.0,27.53,11.93,Maharashtra
20091227,0.0,28.02,10.45,Maharashtra
20091228,0.01,28.0,13.37,Maharashtra
20091229,1.58,28.32,13.92,Maharashtra
20091230,0.0,27.51,12.47,Maharashtra
20091231,0.0,27.32,9.68,Maharashtra
20100101,0.0,28.25,10.2,Maharashtra
20100102,0.03,28.77,11.54,Maharashtra
20100103,0.05,29.83,12.92,Maharashtra
20100104,0.0,28.29,14.52,Maharashtra
20100105,0.0,28.91,13.46,Maharashtra
20100106,0.0,28.52,11.19,Maharashtra
20100107,0.0,28.1,10.74,Maharashtra
20100108,0.0,28.11,10.22,Maharashtra
20100109,0.0,29.04,12.64,Maharashtra
20100110,0.0,30.23,13.68,Maharashtra
20100111,1.16,29.62,17.41,Maharashtra
20100112,4.74,29.79,18.31,Maharashtra
20100113,0.0,27.57,13.62,Maharashtra
20100114,0.0,28.21,10.22,Maharashtra
20100115,0.0,29.15,10.67,Maharashtra
20100116,0.0,29.0,11.91,Maharashtra
20100117,0.0,28.65,12.94,Maharashtra
20100118,0.0,29.09,12.1,Maharashtra
20100119,0.0,29.96,12.46,Maharashtra
20100120,0.0,29.6,11.8,Maharashtra
20100121,0.0,29.57,11.55,Maharashtra
20100122,0.0,29.6,11.49,Maharashtra
20100123,0.0,29.76,10.21,Maharashtra
20100124,0.0,29.83,10.41,Maharashtra
20100125,0.0,29.93,11.09,Maharashtra
20100126,0.0,29.51,11.99,Maharashtra
20100127,0.0,29.38,12.43,Maharashtra
20100128,0.0,29.75,12.46,Maharashtra
20100129,0.0,29.74,12.83,Maharashtra
20100130,0.0,30.4,13.77,Maharashtra
20100131,0.0,31.27,14.05,Maharashtra
20100201,0.0,31.55,15.23,Maharashtra
20100202,0.0,31.79,14.62,Maharashtra
20100203,0.04,31.85,16.76,Maharashtra
20100204,0.01,31.95,17.03,Maharashtra
20100205,0.0,31.96,17.1,Maharashtra
20100206,0.0,31.53,15.54,Maharashtra
20100207,0.0,32.4,16.24,Maharashtra
20100208,0.0,33.32,16.0,Maharashtra
20100209,0.0,32.24,18.91,Maharashtra
20100210,0.0,31.63,18.32,Maharashtra
20100211,0.58,33.18,20.94,Maharashtra
20100212,0.0,33.41,16.75,Maharashtra
20100213,0.03,34.72,16.3,Maharashtra
20100214,0.05,34.62,16.69,Maharashtra
20100215,0.06,30.46,16.46,Maharashtra
20100216,0.04,35.04,18.41,Maharashtra
20100217,0.0,34.81,16.29,Maharashtra
20100218,0.0,35.76,16.75,Maharashtra
20100219,0.0,36.6,20.88,Maharashtra
20100220,0.06,36.95,19.67,Maharashtra
20100221,0.0,36.74,19.99,Maharashtra
20100222,0.23,34.88,21.02,Maharashtra
20100223,0.1,35.69,19.59,Maharashtra
20100224,0.0,33.52,15.23,Maharashtra
20100225,0.0,34.65,14.41,Maharashtra
20100226,0.0,35.93,15.54,Maharashtra
20100227,0.0,36.28,17.03,Maharashtra
20100228,0.0,37.04,19.26,Maharashtra
20100301,0.0,37.13,20.07,Maharashtra
20100302,0.0,36.98,19.16,Maharashtra
20100303,0.0,37.15,21.41,Maharashtra
20100304,0.0,36.24,19.04,Maharashtra
20100305,0.0,36.16,18.57,Maharashtra
20100306,0.0,35.73,19.01,Maharashtra
20100307,0.0,35.16,17.7,Maharashtra
20100308,0.0,37.06,17.14,Maharashtra
20100309,0.0,38.58,19.59,Maharashtra
20100310,2.51,37.72,24.21,Maharashtra
20100311,0.05,34.84,24.12,Maharashtra
20100312,6.9,36.1,24.4,Maharashtra
20100313,0.01,36.34,23.27,Maharashtra
20100314,0.0,37.83,19.55,Maharashtra
20100315,0.0,37.23,17.91,Maharashtra
20100316,0.0,38.02,18.22,Maharashtra
20100317,0.0,39.17,21.19,Maharashtra
20100318,0.0,38.78,20.53,Maharashtra
20100319,0.0,39.35,21.57,Maharashtra
20100320,0.0,40.06,23.17,Maharashtra
20100321,0.0,40.65,24.07,Maharashtra
20100322,0.0,40.48,21.45,Maharashtra
20100323,0.0,39.96,20.3,Maharashtra
20100324,0.0,40.61,20.61,Maharashtra
20100325,0.0,39.24,20.76,Maharashtra
20100326,0.0,39.84,20.93,Maharashtra
20100327,0.0,39.38,21.3,Maharashtra
20100328,0.0,40.15,22.42,Maharashtra
20100329,0.0,36.87,25.18,Maharashtra
20100330,0.0,39.4,22.41,Maharashtra
20100331,0.0,39.39,19.61,Maharashtra
20100401,0.0,37.85,18.01,Maharashtra
20100402,0.0,38.97,19.03,Maharashtra
20100403,0.0,39.23,21.52,Maharashtra
20100404,0.0,40.08,19.67,Maharashtra
20100405,0.0,40.31,20.71,Maharashtra
20100406,0.0,41.52,21.21,Maharashtra
20100407,0.0,42.08,24.69,Maharashtra
20100408,0.0,37.48,27.0,Maharashtra
20100409,0.0,39.8,26.29,Maharashtra
20100410,0.0,36.3,25.65,Maharashtra
20100411,0.0,40.02,25.67,Maharashtra
20100412,0.0,40.51,24.01,Maharashtra
20100413,0.0,38.73,24.8,Maharashtra
20100414,0.0,40.43,22.91,Maharashtra
20100415,0.0,43.01,24.62,Maharashtra
20100416,0.04,43.32,24.69,Maharashtra
20100417,0.0,42.33,24.49,Maharashtra
20100418,0.0,42.99,24.63,Maharashtra
20100419,0.0,42.12,25.33,Maharashtra
20100420,0.0,41.97,23.79,Maharashtra
20100421,0.0,41.27,23.9,Maharashtra
20100422,0.0,41.25,24.49,Maharashtra
20100423,0.0,41.87,25.49,Maharashtra
20100424,0.0,41.37,24.57,Maharashtra
20100425,0.0,41.33,24.39,Maharashtra
20100426,0.0,41.57,24.44,Maharashtra
20100427,0.0,42.15,25.0,Maharashtra
20100428,0.0,42.07,25.33,Maharashtra
20100429,0.02,40.2,26.91,Maharashtra
20100430,0.25,34.98,25.4,Maharashtra
20100501,0.51,30.72,24.64,Maharashtra
20100502,0.07,37.6,24.6,Maharashtra
20100503,7.14,38.62,26.36,Maharashtra
20100504,0.76,38.92,24.44,Maharashtra
20100505,0.0,40.49,24.49,Maharashtra
20100506,0.0,41.21,24.78,Maharashtra
20100507,0.03,41.34,25.54,Maharashtra
20100508,0.0,40.91,27.38,Maharashtra
20100509,0.0,41.61,26.59,Maharashtra
20100510,0.0,41.74,25.94,Maharashtra
20100511,0.0,42.27,25.89,Maharashtra
20100512,0.0,42.97,23.93,Maharashtra
20100513,0.0,43.22,24.31,Maharashtra
20100514,0.0,42.48,26.05,Maharashtra
20100515,0.0,42.71,25.85,Maharashtra
20100516,0.0,43.04,24.79,Maharashtra
20100517,0.0,43.35,25.77,Maharashtra
20100518,0.0,43.55,27.21,Maharashtra
20100519,0.0,44.87,27.95,Maharashtra
20100520,0.0,44.08,26.51,Maharashtra
20100521,0.01,42.37,28.32,Maharashtra
20100522,0.01,43.67,26.8,Maharashtra
20100523,0.0,43.28,26.64,Maharashtra
20100524,0.0,43.07,26.54,Maharashtra
20100525,0.0,42.81,25.4,Maharashtra
20100526,0.0,42.37,25.21,Maharashtra
20100527,0.0,41.97,24.59,Maharashtra
20100528,0.0,41.69,25.15,Maharashtra
20100529,0.0,41.94,23.29,Maharashtra
20100530,0.0,41.54,24.42,Maharashtra
20100531,0.06,41.13,24.39,Maharashtra
20100601,8.72,40.83,26.24,Maharashtra
20100602,2.7,35.76,25.19,Maharashtra
20100603,0.16,36.13,25.01,Maharashtra
20100604,0.0,37.58,24.73,Maharashtra
20100605,0.0,38.03,23.9,Maharashtra
20100606,0.05,38.63,24.38,Maharashtra
20100607,0.17,37.73,24.02,Maharashtra
20100608,0.34,37.84,24.17,Maharashtra
20100609,0.08,36.23,24.62,Maharashtra
20100610,1.61,39.01,26.76,Maharashtra
20100611,8.47,37.72,27.35,Maharashtra
20100612,2.6,37.78,25.77,Maharashtra
20100613,5.24,35.42,25.45,Maharashtra
20100614,7.41,32.82,24.47,Maharashtra
20100615,15.24,29.08,23.83,Maharashtra
20100616,34.43,28.4,23.66,Maharashtra
20100617,4.71,30.86,23.34,Maharashtra
20100618,0.04,29.97,23.22,Maharashtra
20100619,1.24,28.95,23.94,Maharashtra
20100620,0.13,32.68,23.5,Maharashtra
20100621,7.21,33.87,22.93,Maharashtra
20100622,18.22,32.63,23.66,Maharashtra
20100623,2.59,33.43,23.58,Maharashtra
20100624,0.28,32.6,22.85,Maharashtra
20100625,0.01,31.6,24.1,Maharashtra
20100626,0.01,34.6,23.31,Maharashtra
20100627,10.12,33.63,22.94,Maharashtra
20100628,0.58,32.17,24.86,Maharashtra
20100629,7.69,31.57,23.5,Maharashtra
20100630,9.87,30.89,23.88,Maharashtra
20100701,7.48,30.48,23.13,Maharashtra
20100702,50.8,27.75,21.37,Maharashtra
20100703,17.81,28.37,22.69,Maharashtra
20100704,0.88,27.24,22.31,Maharashtra
20100705,3.08,31.64,22.15,Maharashtra
20100706,19.0,30.39,22.25,Maharashtra
20100707,7.95,29.72,22.64,Maharashtra
20100708,7.06,31.16,22.64,Maharashtra
20100709,0.59,30.94,22.45,Maharashtra
20100710,2.87,31.57,23.08,Maharashtra
20100711,10.06,28.25,23.34,Maharashtra
20100712,1.08,30.74,22.78,Maharashtra
20100713,0.8,31.78,22.26,Maharashtra
20100714,0.36,30.24,22.72,Maharashtra
20100715,1.0,28.91,22.92,Maharashtra
20100716,27.78,27.93,22.4,Maharashtra
20100717,49.34,29.35,23.41,Maharashtra
20100718,0.22,30.04,22.17,Maharashtra
20100719,0.44,30.05,23.86,Maharashtra
20100720,2.11,30.67,23.82,Maharashtra
20100721,1.86,28.79,23.67,Maharashtra
20100722,10.39,28.96,23.53,Maharashtra
20100723,4.2,26.91,23.09,Maharashtra
20100724,17.52,29.41,22.97,Maharashtra
20100725,13.81,27.5,22.73,Maharashtra
20100726,2.93,27.79,22.62,Maharashtra
20100727,1.5,31.15,22.6,Maharashtra
20100728,10.09,30.31,22.27,Maharashtra
20100729,2.35,30.39,22.21,Maharashtra
20100730,6.53,27.43,22.4,Maharashtra
20100731,2.83,28.07,22.57,Maharashtra
20100801,5.5,30.06,22.04,Maharashtra
20100802,4.36,28.49,22.39,Maharashtra
20100803,13.78,27.99,23.01,Maharashtra
20100804,1.02,26.1,21.89,Maharashtra
20100805,0.15,28.99,21.35,Maharashtra
20100806,19.88,26.02,21.58,Maharashtra
20100807,23.68,26.31,20.53,Maharashtra
20100808,4.22,29.55,20.1,Maharashtra
20100809,0.06,30.63,21.38,Maharashtra
20100810,0.03,30.69,21.33,Maharashtra
20100811,0.03,30.73,22.42,Maharashtra
20100812,2.67,28.66,23.25,Maharashtra
20100813,12.36,27.8,23.11,Maharashtra
20100814,1.82,26.75,22.06,Maharashtra
20100815,3.3,28.67,22.06,Maharashtra
20100816,16.86,29.15,22.35,Maharashtra
20100817,7.83,27.78,22.96,Maharashtra
20100818,1.6,28.79,22.27,Maharashtra
20100819,0.57,28.38,22.16,Maharashtra
20100820,1.0,27.28,22.78,Maharashtra
20100821,1.21,29.04,22.24,Maharashtra
20100822,0.33,29.01,22.92,Maharashtra
20100823,0.08,29.76,21.79,Maharashtra
20100824,0.37,29.29,22.61,Maharashtra
20100825,2.2,28.36,22.22,Maharashtra
20100826,20.86,26.29,21.9,Maharashtra
20100827,27.1,28.8,22.65,Maharashtra
20100828,12.81,30.35,22.31,Maharashtra
20100829,4.62,26.86,23.03,Maharashtra
20100830,22.94,26.74,22.22,Maharashtra
20100831,8.39,26.78,21.43,Maharashtra
20100901,1.69,29.87,21.46,Maharashtra
20100902,0.31,29.05,21.54,Maharashtra
20100903,1.21,28.65,22.12,Maharashtra
20100904,3.34,28.15,21.75,Maharashtra
20100905,6.91,26.72,22.01,Maharashtra
20100906,16.32,28.02,21.99,Maharashtra
20100907,18.85,26.59,22.19,Maharashtra
20100908,10.23,26.42,21.83,Maharashtra
20100909,5.6,27.76,20.56,Maharashtra
20100910,0.62,29.3,19.36,Maharashtra
20100911,0.07,29.39,20.2,Maharashtra
20100912,0.08,30.07,20.63,Maharashtra
20100913,0.01,29.62,21.07,Maharashtra
20100914,0.02,29.3,21.78,Maharashtra
20100915,0.0,27.14,22.6,Maharashtra
20100916,1.51,27.28,21.99,Maharashtra
20100917,0.42,27.31,22.15,Maharashtra
20100918,0.1,28.95,21.45,Maharashtra
20100919,0.03,29.58,19.52,Maharashtra
20100920,0.01,29.56,19.64,Maharashtra
20100921,0.71,29.0,20.47,Maharashtra
20100922,0.25,30.0,19.48,Maharashtra
20100923,0.07,28.54,22.37,Maharashtra
20100924,15.32,29.34,22.6,Maharashtra
20100925,9.44,29.72,20.57,Maharashtra
20100926,2.02,29.47,21.6,Maharashtra
20100927,0.37,29.48,21.67,Maharashtra
20100928,0.71,29.33,21.66,Maharashtra
20100929,1.41,28.96,21.46,Maharashtra
20100930,0.15,29.8,20.03,Maharashtra
20101001,0.0,29.45,18.38,Maharashtra
20101002,0.0,29.9,19.22,Maharashtra
20101003,0.0,29.15,21.28,Maharashtra
20101004,15.53,28.94,21.93,Maharashtra
20101005,6.02,29.88,21.13,Maharashtra
20101006,0.01,30.82,19.85,Maharashtra
20101007,0.0,30.16,19.18,Maharashtra
20101008,0.0,29.84,19.2,Maharashtra
20101009,0.0,29.46,17.85,Maharashtra
20101010,0.83,30.02,19.11,Maharashtra
20101011,4.3,27.88,20.42,Maharashtra
20101012,3.86,28.99,20.71,Maharashtra
20101013,1.23,29.52,19.62,Maharashtra
20101014,0.54,29.21,19.63,Maharashtra
20101015,0.05,29.79,18.46,Maharashtra
20101016,1.66,24.86,20.24,Maharashtra
20101017,2.36,27.38,21.24,Maharashtra
20101018,4.97,29.1,22.38,Maharashtra
20101019,3.49,28.94,22.11,Maharashtra
20101020,9.74,27.3,22.11,Maharashtra
20101021,6.84,27.94,21.51,Maharashtra
20101022,12.65,29.16,21.76,Maharashtra
20101023,2.17,29.02,20.66,Maharashtra
20101024,0.22,28.78,20.07,Maharashtra
20101025,0.03,28.86,19.35,Maharashtra
20101026,0.0,28.9,19.33,Maharashtra
20101027,0.0,28.73,18.21,Maharashtra
20101028,0.01,28.19,16.78,Maharashtra
20101029,0.0,28.02,16.6,Maharashtra
20101030,0.03,28.09,16.14,Maharashtra
20101031,0.03,27.46,16.79,Maharashtra
20101101,0.0,26.87,15.56,Maharashtra
20101102,0.0,27.49,15.27,Maharashtra
20101103,0.16,28.65,19.35,Maharashtra
20101104,1.92,28.65,20.37,Maharashtra
20101105,18.52,28.28,20.51,Maharashtra
20101106,2.86,27.35,17.55,Maharashtra
20101107,0.04,27.02,15.25,Maharashtra
20101108,1.05,28.27,19.15,Maharashtra
20101109,0.87,27.96,21.28,Maharashtra
20101110,0.71,28.73,20.71,Maharashtra
20101111,6.27,28.57,20.15,Maharashtra
20101112,1.68,26.98,21.14,Maharashtra
20101113,17.26,28.58,20.79,Maharashtra
20101114,4.98,28.1,19.84,Maharashtra
20101115,4.76,27.79,20.71,Maharashtra
20101116,2.29,27.67,19.8,Maharashtra
20101117,1.14,27.72,17.99,Maharashtra
20101118,1.21,28.15,19.82,Maharashtra
20101119,0.17,28.76,20.21,Maharashtra
20101120,1.53,27.68,20.2,Maharashtra
20101121,18.71,24.16,20.28,Maharashtra
20101122,3.17,25.44,19.01,Maharashtra
20101123,0.25,27.42,17.85,Maharashtra
20101124,0.69,27.63,18.89,Maharashtra
20101125,0.14,28.34,18.72,Maharashtra
20101126,0.0,28.08,19.06,Maharashtra
20101127,0.02,27.3,17.01,Maharashtra
20101128,0.08,27.45,16.29,Maharashtra
20101129,0.0,27.71,15.49,Maharashtra
20101130,0.0,27.99,16.53,Maharashtra
20101201,0.0,27.19,16.65,Maharashtra
20101202,0.0,27.36,17.17,Maharashtra
20101203,0.0,26.94,16.73,Maharashtra
20101204,0.0,26.68,15.69,Maharashtra
20101205,0.0,26.45,15.13,Maharashtra
20101206,0.0,25.15,12.78,Maharashtra
20101207,0.0,24.6,12.52,Maharashtra
20101208,0.0,26.56,15.9,Maharashtra
20101209,0.04,27.5,17.05,Maharashtra
20101210,0.08,27.1,14.86,Maharashtra
20101211,0.0,25.75,13.71,Maharashtra
20101212,0.0,24.64,10.87,Maharashtra
20101213,0.0,24.21,10.39,Maharashtra
20101214,0.0,25.36,11.06,Maharashtra
20101215,0.0,25.02,9.68,Maharashtra
20101216,0.0,25.03,10.18,Maharashtra
20101217,0.0,25.14,9.14,Maharashtra
20101218,0.0,25.33,10.11,Maharashtra
20101219,0.0,25.72,9.14,Maharashtra
20101220,0.0,25.33,7.47,Maharashtra
20101221,0.0,26.51,9.69,Maharashtra
20101222,0.0,27.15,9.59,Maharashtra
20101223,0.0,28.05,11.74,Maharashtra
20101224,0.0,27.85,12.78,Maharashtra
20101225,0.0,27.83,11.07,Maharashtra
20101226,0.0,27.56,10.03,Maharashtra
20101227,0.0,27.42,11.24,Maharashtra
20101228,0.0,26.85,12.04,Maharashtra
20101229,0.0,27.3,12.35,Maharashtra
20101230,0.0,27.12,12.12,Maharashtra
20101231,0.0,22.47,14.07,Maharashtra
20110101,0.0,24.34,9.98,Maharashtra
20110102,0.0,25.92,10.42,Maharashtra
20110103,0.0,26.17,11.74,Maharashtra
20110104,0.0,26.99,12.3,Maharashtra
20110105,0.0,27.04,12.37,Maharashtra
20110106,0.0,26.35,9.64,Maharashtra
20110107,0.0,25.51,6.81,Maharashtra
20110108,0.0,27.25,8.07,Maharashtra
20110109,0.0,27.7,9.54,Maharashtra
20110110,0.0,27.95,8.25,Maharashtra
20110111,0.0,27.96,9.32,Maharashtra
20110112,0.0,29.34,9.66,Maharashtra
20110113,0.0,30.0,10.17,Maharashtra
20110114,0.0,29.66,10.27,Maharashtra
20110115,0.0,29.58,11.17,Maharashtra
20110116,0.0,27.94,10.94,Maharashtra
20110117,0.0,29.27,8.52,Maharashtra
20110118,0.0,30.58,11.92,Maharashtra
20110119,0.0,30.21,11.99,Maharashtra
20110120,0.0,30.96,11.55,Maharashtra
20110121,0.0,29.83,9.85,Maharashtra
20110122,0.0,30.69,12.99,Maharashtra
20110123,0.0,30.64,11.96,Maharashtra
20110124,0.0,31.29,14.28,Maharashtra
20110125,0.0,31.74,14.85,Maharashtra
20110126,0.0,30.84,11.94,Maharashtra
20110127,0.0,31.64,12.75,Maharashtra
20110128,0.0,32.04,13.65,Maharashtra
20110129,0.0,31.97,14.06,Maharashtra
20110130,0.0,30.97,13.14,Maharashtra
20110131,0.0,31.61,12.94,Maharashtra
20110201,0.0,32.31,14.84,Maharashtra
20110202,0.0,32.4,14.56,Maharashtra
20110203,0.0,32.38,14.15,Maharashtra
20110204,0.0,32.86,14.41,Maharashtra
20110205,0.0,33.76,16.22,Maharashtra
20110206,0.0,34.01,13.79,Maharashtra
20110207,0.0,33.26,14.69,Maharashtra
20110208,0.0,31.94,14.27,Maharashtra
20110209,0.0,32.82,14.76,Maharashtra
20110210,0.0,33.42,15.99,Maharashtra
20110211,0.0,33.24,15.23,Maharashtra
20110212,0.0,33.49,15.95,Maharashtra
20110213,0.0,34.02,17.33,Maharashtra
20110214,0.0,33.56,15.32,Maharashtra
20110215,0.0,32.55,15.38,Maharashtra
20110216,0.0,29.46,15.32,Maharashtra
20110217,0.0,29.9,13.9,Maharashtra
20110218,0.0,31.98,13.19,Maharashtra
20110219,0.0,32.56,14.06,Maharashtra
20110220,0.0,31.24,16.75,Maharashtra
20110221,0.0,31.8,14.93,Maharashtra
20110222,0.0,32.85,13.97,Maharashtra
20110223,0.15,31.91,15.85,Maharashtra
20110224,1.09,32.12,20.42,Maharashtra
20110225,0.12,31.88,16.0,Maharashtra
20110226,0.0,32.91,15.18,Maharashtra
20110227,0.0,33.61,15.83,Maharashtra
20110228,2.35,32.16,19.67,Maharashtra
20110301,0.0,32.18,21.89,Maharashtra
20110302,0.0,35.07,21.73,Maharashtra
20110303,3.65,35.85,19.48,Maharashtra
20110304,0.36,35.62,20.58,Maharashtra
20110305,0.0,35.63,19.96,Maharashtra
20110306,0.0,36.96,20.08,Maharashtra
20110307,0.0,37.59,20.19,Maharashtra
20110308,0.0,38.09,20.27,Maharashtra
20110309,0.0,36.73,19.29,Maharashtra
20110310,0.0,36.07,16.44,Maharashtra
20110311,0.0,35.32,15.57,Maharashtra
20110312,0.0,35.57,14.93,Maharashtra
20110313,0.0,37.03,15.93,Maharashtra
20110314,0.0,37.03,18.53,Maharashtra
20110315,0.0,37.89,18.89,Maharashtra
20110316,0.0,37.41,17.78,Maharashtra
20110317,0.0,38.49,20.19,Maharashtra
20110318,0.0,38.57,17.74,Maharashtra
20110319,0.0,39.12,18.2,Maharashtra
20110320,0.0,39.15,18.11,Maharashtra
