State,Crop_Year,Crop,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,nasa_rain_mm,nasa_tmax_c,nasa_tmin_c,rain_mm,temp_mean_c,cwr_mm,deficit_mm,fert_per_ha,pest_per_ha,econ_signal,irr_proxy_mm_base,wb_irrig_pct,observed_irrig_mm,observed_demand_mcm
Maharashtra,2011,Cotton(lint),4166700.0,6820100,1174.095455,698005584.0,1375011.0,1.7416,,,,1174.095455,27.0,850,86.83795425000005,167.5199999999598,0.3299999999999208,0.5,245.11588296100757,35.3987866644404,282.9383605777379,11789.192670192608
Maharashtra,2011,Gram,1075100.0,857500,1174.095455,180100752.0,354783.0,0.798387097,,,,1174.095455,27.0,350,0.0,167.51999999984417,0.32999999999969304,0.5,74.11246593607143,35.3987866644404,85.54835107793171,919.7303224388439
Maharashtra,2011,Jowar,3229000.0,2627200,1174.095455,540922080.0,1065570.0,1.1155925925,,,,1174.095455,27.0,450,0.0,167.51999999994814,0.3299999999998978,0.5,95.28745620361146,35.3987866644404,109.99073710030302,3551.600900968785
Maharashtra,2011,Maize,877300.0,2457600,1174.095455,146965296.0,289509.0,2.023395062,,,,1174.095455,27.0,500,0.0,167.51999999980904,0.3299999999996238,0.5,105.87495133721072,35.3987866644404,122.21193011129157,1072.165262866361
Maharashtra,2011,Niger seed,37400.0,11470,1174.095455,6265248.0,12342.0,0.277368421,,,,1174.095455,27.0,350,0.0,167.51999999552086,0.32999999999117646,0.5,74.11246593312715,35.3987866644404,85.54835107453313,31.995083301875393
Maharashtra,2011,Rice,1544200.0,2848900,1174.095455,258684384.0,509586.0,1.8737103175,,,,1174.095455,27.0,1200,436.83795425000005,167.51999999989152,0.3299999999997863,0.5,581.7283488969983,35.3987866644404,671.4916363240898,10369.173848116596
Maharashtra,2011,Soyabean,3010300.0,3969200,1174.095455,504285456.0,993399.0,1.484285714,,,,1174.095455,27.0,450,0.0,167.51999999994436,0.3299999999998904,0.5,95.28745620360813,35.3987866644404,109.99073710029917,3311.051158930306
Maharashtra,2011,Sugarcane,1022000.0,89456100,1174.095455,171205440.0,337260.0,76.54074074,,,,1174.095455,27.0,1600,836.83795425,167.51999999983607,0.3299999999996771,1.5,854.4283099666585,35.3987866644404,986.2704216993997,10079.683709767865
Maharashtra,2011,Wheat,878100.0,1498800,1174.095455,147099312.0,289773.0,1.646666667,,,,1174.095455,27.0,550,0.0,167.51999999980922,0.3299999999996242,0.5,116.46244647093198,35.3987866644404,134.43312312242094,1180.4572541379785
Maharashtra,2012,Arhar/Tur,1213600.0,1005800,1003.4,183010880.0,376216.0,0.633125,,,,1003.4,27.0,450,0.0,150.79999999987575,0.30999999999974454,0.5,80.64742513216125,36.3294775163937,93.84293324989356,1138.8778379207083
Maharashtra,2012,Bajra,788200.0,502400,1003.4,118860560.0,244342.0,0.658,,,,1003.4,27.0,400,0.0,150.79999999980868,0.3099999999996067,0.5,71.68660011742446,36.3294775163937,83.41594066651132,657.4844443334423
Maharashtra,2012,Cotton(lint),4187000.0,6793000,1003.4,631399600.0,1297970.0,1.9308,,,,1003.4,27.0,850,197.78999999999996,150.799999999964,0.309999999999926,0.5,300.6765252497838,36.3294775163937,349.873130389293,14649.1879693997
Maharashtra,2012,Gram,1134500.0,867900,1003.4,171082600.0,351695.0,0.712666667,,,,1003.4,27.0,350,0.0,150.79999999986708,0.30999999999972677,0.5,62.72577510278617,36.3294775163937,72.98894808324367,828.0596160043996
Maharashtra,2012,Jowar,3289900.0,2108900,1003.4,496116920.0,1019869.0,0.9982,,,,1003.4,27.0,450,0.0,150.79999999995417,0.3099999999999058,0.5,80.64742513222991,36.3294775163937,93.84293324997347,3087.3386609908775
Maharashtra,2012,Maize,821900.0,1826400,1003.4,123942520.0,254789.0,1.5384045583333332,,,,1003.4,27.0,500,0.0,150.79999999981652,0.3099999999996228,0.5,89.60825014678821,36.3294775163937,104.26992583314802,856.9945204226436
Maharashtra,2012,Niger seed,40300.0,12390,1003.4,6077240.0,12493.0,0.262222222,,,,1003.4,27.0,350,0.0,150.79999999625807,0.3099999999923077,0.5,62.72577510032836,36.3294775163937,72.98894808038372,29.414546076394643
Maharashtra,2012,Rice,1559000.0,3078040,1003.4,235097200.0,483290.0,1.8480769229999998,,,,1003.4,27.0,1200,547.79,150.79999999990326,0.30999999999980116,0.5,625.9023003524942,36.3294775163937,728.3122517139176,11354.388004219976
Maharashtra,2012,Soyabean,3063900.0,4689800,1003.4,462036120.0,949809.0,1.5,,,,1003.4,27.0,450,0.0,150.79999999995078,0.30999999999989886,0.5,80.64742513222694,36.3294775163937,93.84293324997,2875.253631845831
Maharashtra,2012,Sugarcane,938100.0,75335000,1003.4,141465480.0,290811.0,73.4448,,,,1003.4,27.0,1600,947.79,150.79999999983926,0.30999999999966954,1.5,885.5889004697931,36.3294775163937,1030.488697406554,9667.014470370883
Maharashtra,2012,Wheat,785000.0,1198700,1003.4,118378000.0,243350.0,1.461034483,,,,1003.4,27.0,550,0.0,150.7999999998079,0.3099999999996051,0.5,98.56907516145782,36.3294775163937,114.6969184164521,900.3708095691491
Maharashtra,2013,Arhar/Tur,1141300.0,1034200,1409.8,164906437.0,308151.0,0.7625,,,,1409.8,27.0,450,0.0,144.4899999998734,0.26999999999976343,0.5,75.12238948261069,36.7856069627931,87.75685469464895,1001.5689826300285
Maharashtra,2013,Bajra,761600.0,787900,1409.8,110043584.0,205632.0,0.846315789,,,,1409.8,27.0,400,0.0,144.48999999981027,0.26999999999964547,0.5,66.77545731782705,36.7856069627931,78.0060930618528,594.0944047590709
Maharashtra,2013,Cotton(lint),4159500.0,8834200,1409.8,601006155.0,1123065.0,2.0644,,,,1409.8,27.0,850,0.0,144.48999999996528,0.2699999999999351,0.5,141.89784680063886,36.7856069627931,165.7629477567367,6894.909811941463
Maharashtra,2013,Gram,1519500.0,1400640,1409.8,219552555.0,410265.0,0.863333333,,,,1409.8,27.0,350,0.0,144.4899999999049,0.2699999999998223,0.5,58.42852515316312,36.7856069627931,68.2553314291965,1037.139761066641
Maharashtra,2013,Jowar,3584500.0,2847900,1409.8,517924405.0,967815.0,0.9764833335,,,,1409.8,27.0,450,0.0,144.4899999999597,0.2699999999999247,0.5,75.12238948268627,36.7856069627931,87.75685469473726,3145.644456532857
Maharashtra,2013,Maize,946500.0,3123800,1409.8,136759785.0,255555.0,2.1222444443333335,,,,1409.8,27.0,500,0.0,144.48999999984733,0.26999999999971475,0.5,83.46932164731984,36.7856069627931,97.5076163273581,922.9095885384444
Maharashtra,2013,Niger seed,40300.0,13020,1409.8,5822947.0,10881.0,0.218888889,,,,1409.8,27.0,350,0.0,144.48999999641464,0.26999999999330027,0.5,58.42852515078616,36.7856069627931,68.25533142641976,27.506898564847166
Maharashtra,2013,Rice,1604900.0,3108290,1409.8,231892001.0,433323.0,1.9296666665,,,,1409.8,27.0,1200,283.63,144.48999999990997,0.26999999999983176,0.5,413.04887195371396,36.7856069627931,482.5175302260771,7743.923842598312
Maharashtra,2013,Soyabean,3519900.0,4272690,1409.8,508590351.0,950373.0,1.405714286,,,,1409.8,27.0,450,0.0,144.48999999995897,0.2699999999999233,0.5,75.12238948268562,36.7856069627931,87.75685469473649,3088.95352840003
Maharashtra,2013,Sugarcane,937100.0,83954000,1409.8,135401579.0,253017.0,79.05115385,,,,1409.8,27.0,1600,683.63,144.48999999984582,0.26999999999971186,1.5,667.8243292714188,36.7856069627931,780.142418645901,7310.714605130738
Maharashtra,2013,Wheat,1028200.0,1480000,1409.8,148564618.0,277614.0,1.462413793,,,,1409.8,27.0,550,0.0,144.48999999985946,0.2699999999997374,0.5,91.81625381206483,36.7856069627931,107.25837796010909,1102.8306421858417
Maharashtra,2014,Arhar/Tur,1210200.0,353300,1001.6,182691792.0,399366.0,0.313529412,,,,1001.6,27.0,450,0.0,150.95999999987527,0.3299999999997273,0.5,80.78752112327457,37.899492566545,95.27546238759706,1153.0236458146999
Maharashtra,2014,Bajra,864800.0,537900,1001.6,130550208.0,285384.0,0.451052632,,,,1001.6,27.0,400,0.0,150.95999999982544,0.32999999999961843,0.5,71.8111298873164,37.899492566545,84.68929990004054,732.3930655355506
Maharashtra,2014,Cotton(lint),4189900.0,3577100,1001.6,632507304.0,1382667.0,0.9664,,,,1001.6,27.0,850,198.95999999999992,150.95999999996397,0.32999999999992125,0.5,301.8186510107764,37.899492566545,355.94496690118206,14913.738168192629
Maharashtra,2014,Gram,1427500.0,1087700,1001.6,215495400.0,471075.0,0.731612903,,,,1001.6,27.0,350,0.0,150.95999999989425,0.3299999999997688,0.5,62.8347386514487,37.899492566545,74.10313741259073,1057.8222865647326
Maharashtra,2014,Jowar,3288200.0,2108800,1001.6,496386672.0,1085106.0,0.8367788460000001,,,,1001.6,27.0,450,0.0,150.9599999999541,0.32999999999989965,0.5,80.78752112334361,37.899492566545,95.27546238767847,3132.847754231644
Maharashtra,2014,Maize,1076200.0,2201200,1001.6,162463152.0,355146.0,1.5771080366666668,,,,1001.6,27.0,500,0.0,150.95999999985972,0.32999999999969337,0.5,89.76391235917885,37.899492566545,105.86162487509,1139.2828069057186
Maharashtra,2014,Niger seed,16400.0,2800,1001.6,2475744.0,5412.0,0.113157895,,,,1001.6,27.0,350,0.0,150.95999999079513,0.32999999997987806,0.5,62.834738645252,37.899492566545,74.10313740528275,12.152914534466372
Maharashtra,2014,Rice,1551200.0,2946600,1001.6,234169152.0,511896.0,1.915075,,,,1001.6,27.0,1200,548.9599999999999,150.9599999999027,0.32999999999978724,0.5,627.1533896621295,37.899492566545,739.6232531609861,11473.035903033217
Maharashtra,2014,Soyabean,3640200.0,1821600,1001.6,549524592.0,1201266.0,0.758571429,,,,1001.6,27.0,450,0.0,150.95999999995854,0.32999999999990937,0.5,80.78752112334749,37.899492566545,95.27546238768305,3468.2173818364386
Maharashtra,2014,Sugarcane,1029500.0,91538100,1001.6,155413320.0,339735.0,71.18857143,,,,1001.6,27.0,1600,948.9599999999999,150.95999999985335,0.32999999999967944,1.5,886.9645195493524,37.899492566545,1046.0273263306203,10768.851324573738
Maharashtra,2014,Wheat,1067300.0,1307700,1001.6,161119608.0,352209.0,1.20137931,,,,1001.6,27.0,550,0.0,150.95999999985855,0.3299999999996908,0.5,98.74030359509547,37.899492566545,116.44778736259752,1242.8472345210034
Maharashtra,2015,Arhar/Tur,1236900.0,444200,875.7,195318879.0,408177.0,0.341470588,,,,875.7,27.0,450,0.0,157.90999999987233,0.32999999999973323,0.5,86.8729407372755,38.0592736886044,102.59113474503437,1268.94974566133
Maharashtra,2015,Bajra,800600.0,332900,875.7,126422746.0,264198.0,0.296,,,,875.7,27.0,400,0.0,157.90999999980275,0.3299999999995878,0.5,77.22039176641294,38.0592736886044,91.19211977329992,730.0841109050392
Maharashtra,2015,Cotton(lint),4207200.0,3913930,875.7,664358952.0,1388376.0,0.8904,,,,875.7,27.0,850,280.79499999999996,157.90999999996245,0.3299999999999215,0.5,374.68958250389164,38.0592736886044,442.4833454466407,18616.15930963107
Maharashtra,2015,Gram,1442020.0,776680,875.7,227709378.2,475866.6,0.561515152,,,,875.7,27.0,350,0.0,157.9099999998905,0.32999999999977114,0.5,67.56784279567108,38.0592736886044,79.793104801708,1150.6325298615898
Maharashtra,2015,Jowar,3217600.0,1205200,875.7,508091216.0,1061808.0,0.585923077,,,,875.7,27.0,450,0.0,157.90999999995094,0.3299999999998975,0.5,86.87294073734432,38.0592736886044,102.59113474511565,3300.9723515588416
Maharashtra,2015,Maize,1066890.0,1659870,875.7000000000002,168472599.9,352073.7,1.3710238863333333,,,,875.7000000000002,27.0,500,0.0,157.909999999852,0.3299999999996907,0.5,96.5254897080641,38.0592736886044,113.99014971668149,1216.1495083123032
Maharashtra,2015,Niger seed,12370.0,1867,875.7,1953346.7,4082.1,0.167727273,,,,875.7,27.0,350,0.0,157.90999998723444,0.3299999999733225,0.5,67.56784278705203,38.0592736886044,79.79310479152947,9.870407062712196
Maharashtra,2015,Rice,1502800.0,2593100,875.7,237307148.0,495924.0,1.936736111,,,,875.7,27.0,1200,630.795,157.90999999989492,0.3299999999997804,0.5,704.757425299454,38.0592736886044,832.2713996768898,12507.374594344303
Maharashtra,2015,Soyabean,3702000.0,1794590,875.7,584582820.0,1221660.0,0.668928571,,,,875.7,27.0,450,0.0,157.90999999995736,0.32999999999991086,0.5,86.87294073734995,38.0592736886044,102.59113474512229,3797.9238082644274
Maharashtra,2015,Sugarcane,987100.0,69235400,875.7,155872961.0,325743.0,59.97133333,,,,875.7,27.0,1600,1030.795,157.90999999984004,0.32999999999966567,1.5,969.9778170657679,38.0592736886044,1145.4789498980342,11307.022714443496
Maharashtra,2015,Wheat,910854.0,981351,875.7,143832955.1,300581.82,1.0278125,,,,875.7,27.0,550,0.0,157.9099999559118,0.3299999999996377,0.5,106.17803863184668,38.0592736886044,125.38916463281764,1142.112221624605
Maharashtra,2016,Arhar/Tur,1435643.0,2089252,1151.1,220012289.8,502475.05,1.184411765,,,,1151.1,27.0,450,0.0,153.25000003472087,0.3499999999997562,0.5,82.79264502660092,37.4767510496831,97.28986105727867,1396.7350799785472
Maharashtra,2016,Bajra,837081.0,799743,1151.1,128282663.3,292978.35,0.649090909,,,,1151.1,27.0,400,0.0,153.25000005954828,0.34999999999958187,0.5,73.59346226519094,37.4767510496831,86.47987651806585,723.9066151561909
Maharashtra,2016,Cotton(lint),4212480.0,10754986,1151.1,645562560.0,1474368.0,2.6268,,,,1151.1,27.0,850,101.78500000000008,153.24999999996362,0.3499999999999169,0.5,232.72485721498307,37.4767510496831,273.47560904408857,11520.105335860422
Maharashtra,2016,Gram,1929130.0,1940925,1151.1,295639172.5,675195.5,0.9825,,,,1151.1,27.0,350,0.0,153.24999999992056,0.34999999999981857,0.5,64.39427944143426,37.4767510496831,75.66989190558928,1459.7705857182946
Maharashtra,2016,Jowar,3615450.0,2538726,1151.1,554067712.5,1265407.5,0.916153846,,,,1151.1,27.0,450,0.0,153.24999999995762,0.3499999999999032,0.5,82.79264499616222,37.4767510496831,97.28986102151006,3517.4662803021856
Maharashtra,2016,Maize,1053425.0,3328691,1151.1,161437381.25,368698.75,2.3087018063333336,,,,1151.1,27.0,500,0.0,153.2499999998545,0.34999999999966774,0.5,91.99182777341326,37.4767510496831,108.09984557933774,1138.7507982941388
Maharashtra,2016,Niger seed,14052.0,2320,1151.1,2153469.0,4918.2,0.175263158,,,,1151.1,27.0,350,0.0,153.24999998909408,0.3499999999750925,0.5,64.39427943406119,37.4767510496831,75.66989189692515,10.633133209355924
Maharashtra,2016,Rice,1535370.0,3580921,1151.1,235295452.5,537379.5,2.0168055555,,,,1151.1,27.0,1200,451.7850000000001,153.24999999990018,0.34999999999977205,0.5,559.6191366562986,37.4767510496831,657.6099607977557,10096.7460551005
Maharashtra,2016,Soyabean,3840840.0,4586715,1151.1,588608730.0,1344294.0,1.27,,,,1151.1,27.0,450,0.0,153.2499999999601,0.3499999999999089,0.5,82.7926449961644,37.4767510496831,97.28986102151262,3736.7478980586657
Maharashtra,2016,Sugarcane,633269.0,54236984,1151.1,97048474.25,221644.15,69.409,,,,1151.1,27.0,1600,851.7850000000001,153.249999999758,0.3499999999994473,1.5,821.212598874622,37.4767510496831,965.0091456472801,6111.103766549075
Maharashtra,2016,Wheat,1272006.0,2214012,1151.1,194934919.5,445202.1,1.73483871,,,,1151.1,27.0,550,0.0,153.24999999987952,0.3499999999997248,0.5,101.19101055078136,37.4767510496831,118.90983013730298,1512.5401739363022
Maharashtra,2017,Arhar/Tur,1375105.0,1250678,1129.5,216496531.2,522539.9,0.813225806,,,,1129.5,27.0,450,0.0,157.4399999998855,0.37999999999972367,0.5,86.46140876339038,38.3008993728938,102.31424282186151,1406.9282687555587
Maharashtra,2017,Bajra,787833.0,669176,1129.5,124036427.5,299376.54,0.609047619,,,,1129.5,27.0,400,0.0,157.43999997441406,0.3799999999995176,0.5,76.85458554763342,38.3008993728938,90.94599359597287,716.502549726961
Maharashtra,2017,Cotton(lint),4350818.0,6093512,1129.5,684992785.9,1653310.84,1.647407407,,,,1129.5,27.0,850,115.82499999999993,157.43999999536697,0.3799999999999127,0.5,250.1847443233752,38.3008993728938,296.0565071415499,12880.879802885838
Maharashtra,2017,Gram,2234051.0,2048892,1129.5,351728989.4,848939.38,0.904375,,,,1129.5,27.0,350,0.0,157.43999998202483,0.3799999999998299,0.5,67.24776235936234,38.3008993728938,79.57774440260968,1777.8073946039458
Maharashtra,2017,Jowar,3464153.0,2389682,1129.5,545396248.3199999,1316378.14,0.844807692,,,,1129.5,27.0,450,0.0,157.43999999995455,0.3799999999998903,0.5,86.46140876345085,38.3008993728938,102.31424282193306,3544.321912143279
Maharashtra,2017,Maize,1063526.0,3125403,1129.5,167441533.44,404139.88,1.853899695,,,,1129.5,27.0,500,0.0,157.43999999985195,0.3799999999996427,0.5,96.06823195929,38.3008993728938,113.68249202425194,1209.0428601258457
Maharashtra,2017,Niger seed,12968.0,2060,1129.5,2041681.92,4927.84,0.154375,,,,1129.5,27.0,350,0.0,157.43999998785932,0.3799999999706971,0.5,67.24776236333577,38.3008993728938,79.57774440731164,10.319641894740174
Maharashtra,2017,Rice,1450943.0,2730800,1129.5,228436465.92,551358.34,2.086875,,,,1129.5,27.0,1200,465.82499999999993,157.43999999989148,0.3799999999997381,0.5,579.9325067023883,38.3008993728938,686.2640357088751,9957.299987635424
Maharashtra,2017,Soyabean,3693729.0,3805544,1129.5,581540693.8,1403617.02,1.225357143,,,,1129.5,27.0,450,0.0,157.44000001078655,0.37999999999989714,0.5,86.46140877293534,38.3008993728938,102.31424283315656,3779.2108586587256
Maharashtra,2017,Sugarcane,902035.0,82539200,1129.5,142016390.4,342773.3,66.33833333,,,,1129.5,27.0,1600,865.8249999999999,157.43999999982546,0.37999999999957873,1.5,844.7870922696455,38.3008993728938,999.6801223512882,9017.464591651444
Maharashtra,2017,Wheat,1137731.5,1884842,1129.5,179124447.4,432337.97,1.505483871,,,,1129.5,27.0,550,0.0,157.4400000350193,0.379999999999666,0.5,105.6750551928543,38.3008993728938,125.05074127121291,1422.74167442609
Maharashtra,2018,Arhar/Tur,1261309.0,834489,1387.4,204584319.8,441458.15,0.568709677,,,,1387.4,27.0,450,0.0,162.1999999998714,0.34999999999972253,0.5,90.6292644990121,38.7893878827129,107.68939091129653,1358.2959796093653
Maharashtra,2018,Bajra,609587.4,332231,1387.4,98875076.28,213355.59,0.408,,,,1387.4,27.0,400,0.0,162.1999999997339,0.3499999999994258,0.5,80.55934622123706,38.7893878827129,95.7239030321364,583.5208516721216
Maharashtra,2018,Cotton(lint),4218738.0,6593117,1387.4,684279303.6,1476558.3,1.536923077,,,,1387.4,27.0,850,0.0,162.19999999996156,0.34999999999991704,0.5,171.18861072050527,38.7893878827129,203.41329394373724,8581.473928656142
Maharashtra,2018,Gram,1694220.0,1396800,1387.4,274802484.0,592977.0,0.852903226,,,,1387.4,27.0,350,0.0,162.19999999990426,0.3499999999997934,0.5,70.48942794369844,38.7893878827129,83.75841515325722,1419.0518212095146
Maharashtra,2018,Jowar,2439263.0,1197201,1387.4,395648458.59999996,853742.0499999999,0.634423077,,,,1387.4,27.0,450,0.0,162.1999999999335,0.34999999999985654,0.5,90.62926449906647,38.7893878827129,107.68939091136113,2626.827467426195
Maharashtra,2018,Maize,926507.0,1765394,1387.4000000000003,150279435.4,324277.44999999995,1.2932435896666667,,,,1387.4000000000003,27.0,500,0.0,162.19999999982494,0.34999999999962217,0.5,100.69918277663487,38.7893878827129,119.65487879027572,1108.61082783342
Maharashtra,2018,Niger seed,10929.0,1336,1387.4,1772683.8,3825.15,0.123076923,,,,1387.4,27.0,350,0.0,162.19999998515874,0.3499999999679751,0.5,70.48942793365642,38.7893878827129,83.75841514132486,9.153957190795396
Maharashtra,2018,Rice,1464986.0,3275798,1387.4,237620729.2,512745.1,2.206875,,,,1387.4,27.0,1200,298.18999999999994,162.1999999998893,0.34999999999976106,0.5,465.320538664074,38.7893878827129,552.9128550722902,8100.095919009342
Maharashtra,2018,Soyabean,4075174.0,4610936,1387.4,660993222.8,1426310.9,1.232857143,,,,1387.4,27.0,450,0.0,162.1999999999602,0.3499999999999141,0.5,90.62926449908984,38.7893878827129,107.68939091138891,4388.530059179285
Maharashtra,2018,Sugarcane,1162836.0,89770489,1387.4,188611999.2,406992.6,65.7037931,,,,1387.4,27.0,1600,698.1899999999999,162.1999999998605,0.349999999999699,1.5,733.8798848853423,38.7893878827129,872.0260309098768,10140.232616791176
Maharashtra,2018,Wheat,834423.25,1249407,1387.4,135343451.1,292048.1375,1.388666667,,,,1387.4,27.0,550,0.0,162.19999993988398,0.34999999999958054,0.5,110.76910099015092,38.7893878827129,131.6203665930807,1098.2709405878984
Maharashtra,2019,Arhar/Tur,1319102.0,1196801,1555.8,226568959.5,488067.74,0.840967742,,,,1555.8,27.0,450,0.0,171.75999998470795,0.3699999999997195,0.5,98.99999995478149,39.9642547962803,118.79999895485233,1567.0931622134362
Maharashtra,2019,Bajra,672783.0,512321,1555.8,115557208.1,248929.71,0.579545455,,,,1555.8,27.0,400,0.0,171.76000002947197,0.36999999999945005,0.5,87.9999999946461,39.9642547962803,105.59999911278825,710.4588420309901
Maharashtra,2019,Cotton(lint),4491331.0,6639185,1555.8,771431012.6,1661792.47,2.831428571,,,,1555.8,27.0,850,0.0,171.7600000088678,0.3699999999999176,0.5,186.99999995454547,39.9642547962803,224.39999807378206,10078.546677487178
Maharashtra,2019,Gram,2043208.0,2240091,1555.8,350941406.1,755986.96,0.963030303,,,,1555.8,27.0,350,0.0,171.76000000970447,0.3699999999998189,0.5,76.99999998185324,39.9642547962803,92.3999992075352,1887.924175808296
Maharashtra,2019,Jowar,2371472.0,1864697,1555.8,407324030.76,877444.64,0.7668518515,,,,1555.8,27.0,450,0.0,171.76000001679475,0.369999999999844,0.5,98.9999999828767,39.9642547962803,118.79999898856659,2817.30871201414
Maharashtra,2019,Maize,1126657.0,1959989,1555.8,193514606.36,416863.09,1.7728202206666666,,,,1555.8,27.0,500,0.0,171.76000003535083,0.3699999999996716,0.5,109.9999999990271,39.9642547962803,131.99999889784868,1487.1872275825353
Maharashtra,2019,Niger seed,8126.0,1626,1555.8,1395721.76,3006.62,0.17,,,,1555.8,27.0,350,0.0,171.7599999788629,0.36999999995446714,0.5,76.99999996084945,39.9642547962803,92.39999918233066,7.50842393355619
Maharashtra,2019,Rice,1552989.0,2897433,1555.8,266741390.66,574605.93,1.9585648144999999,,,,1555.8,27.0,1200,188.73000000000002,171.7600000127678,0.3699999999997618,0.5,405.5474999449352,39.9642547962803,486.6569958748201,7557.729613666411
Maharashtra,2019,Soyabean,4123911.0,4825628,1555.8,708322953.4,1525847.07,1.153214286,,,,1555.8,27.0,450,0.0,171.7600000096579,0.3699999999999103,0.5,98.99999997662766,39.9642547962803,118.79999898106774,4899.2062259801405
Maharashtra,2019,Sugarcane,822407.0,69312919,1555.8,141256626.3,304290.59,69.62148148,,,,1555.8,27.0,1600,588.73,171.7599999754723,0.36999999999955013,1.5,681.5474998104703,39.9642547962803,817.8569929509937,6726.113160018479
Maharashtra,2019,Wheat,1056965.0,1793440,1555.8,181544308.4,391077.05,1.564,,,,1555.8,27.0,550,0.0,171.7599999998375,0.36999999999964994,0.5,120.99999996092424,39.9642547962803,145.19999874202688,1534.7131667036645
Punjab,1997,Arhar/Tur,11000.0,8200,690.1,1046870.0,3410.0,0.766153846,,,,690.1,27.0,450,1.4349999999999454,95.16999999134818,0.30999999997181815,0.5,33.01405021433274,35.3416487104871,38.08938547343803,4.189832402078184
Punjab,1997,Bajra,8000.0,8000,690.1,761360.0,2480.0,1.0,,,,690.1,27.0,400,0.0,95.16999998810374,0.30999999996125,0.5,28.3891557435484,35.3416487104871,32.753494023342675,2.620279521867414
Punjab,1997,Cotton(lint),724000.0,937000,690.1,68903080.0,224440.0,1.324,,,,690.1,27.0,850,401.43499999999995,95.16999999986855,0.30999999999957184,0.5,361.4032059744983,35.3416487104871,416.9626548190918,3018.809620890225
Punjab,1997,Gram,13300.0,11000,690.1,1265761.0,4123.0,0.844615385,,,,690.1,27.0,350,0.0,95.16999999284435,0.3099999999766917,0.5,24.84051127883331,35.3416487104871,28.65930727414962,3.8116878674618997
Punjab,1997,Maize,165000.0,345000,690.1,15703050.0,51150.0,2.102727273,,,,690.1,27.0,500,51.434999999999945,95.16999999942321,0.3099999999981212,0.5,74.06269469044804,35.3416487104871,85.4485441486763,140.99009784531592
Punjab,1997,Rice,2281000.0,7904000,690.1,217082770.0,707110.0,3.476470588,,,,690.1,27.0,1200,751.435,95.16999999995829,0.3099999999998641,0.5,648.7437172583248,35.3416487104871,748.4767654892491,17072.755020809775
Punjab,1997,Sugarcane,126000.0,7150000,690.1,11991420.0,39060.0,58.046875,,,,690.1,27.0,1600,1151.435,95.1699999992447,0.3099999999975397,1.5,865.132873008878,35.3416487104871,998.1319853773077,1257.6463015754077
Punjab,1997,Wheat,3300000.0,12715000,690.1,314061000.0,1023000.0,3.781176471,,,,690.1,27.0,550,101.43499999999995,95.16999999997117,0.3099999999999061,0.5,115.11133916007927,35.3416487104871,132.8077028164337,4382.654192942313
Punjab,1998,Arhar/Tur,8700.0,5400,588.6,859560.0,2523.0,0.685,,,,588.6,27.0,450,67.40999999999997,98.79999998864368,0.28999999996666664,0.5,85.67372801035789,35.3416487104871,98.84457162775784,8.599477731614932
Punjab,1998,Bajra,4000.0,4000,588.6,395200.0,1160.0,1.0,,,,588.6,27.0,400,17.409999999999968,98.7999999753,0.28999999992750003,0.5,44.271924887710355,35.3416487104871,51.077962314572574,2.043118492582903
Punjab,1998,Cotton(lint),562000.0,595000,588.6,55525600.0,162980.0,1.004,,,,588.6,27.0,850,467.40999999999997,98.7999999998242,0.289999999999484,0.5,416.8881529269454,35.3416487104871,480.9774460587172,2703.093246849991
Punjab,1998,Gram,15200.0,10400,588.6,1501760.0,4408.0,0.765833333,,,,588.6,27.0,350,0.0,98.7999999935,0.289999999980921,0.5,27.31262178914119,35.3416487104871,31.511461721990592,4.789742181742571
Punjab,1998,Maize,154000.0,352000,588.6,15215200.0,44660.0,2.42,,,,588.6,27.0,500,117.40999999999997,98.79999999935843,0.2899999999981169,0.5,127.07553113304414,35.3416487104871,146.61118094098777,225.78121864912117
Punjab,1998,Rice,2519000.0,7940000,588.6,248877200.0,730510.0,3.099411765,,,,588.6,27.0,1200,817.41,98.79999999996079,0.2899999999998849,0.5,706.7007747207125,35.3416487104871,815.3437111762918,20538.508084530793
Punjab,1998,Sugarcane,103000.0,6130000,588.6,10176400.0,29870.0,60.698,,,,588.6,27.0,1600,1217.4099999999999,98.79999999904078,0.2899999999971845,1.5,925.9151996247523,35.3416487104871,1068.258536146269,1100.3062922306574
Punjab,1998,Wheat,3338000.0,14460000,588.6,329794400.0,968020.0,4.298823529,,,,588.6,27.0,550,167.40999999999997,98.79999999997041,0.28999999999991316,0.5,168.47733424700348,35.3416487104871,194.3777902441492,6488.3306383497
Punjab,1999,Arhar/Tur,8600.0,7200,364.4,912718.0,2322.0,0.854166667,,,,364.4,27.0,450,213.14000000000001,106.1299999876593,0.26999999996860463,0.5,201.38937560239467,35.3416487104871,232.3494847731346,19.982055690489577
Punjab,1999,Bajra,5000.0,4000,364.4,530650.0,1350.0,0.833333333,,,,364.4,27.0,400,163.14000000000001,106.129999978774,0.269999999946,0.5,159.27444497299084,35.3416487104871,183.76011701861276,9.188005850930638
Punjab,1999,Cotton(lint),475000.0,950000,364.4,50411750.0,128250.0,1.794,,,,364.4,27.0,850,613.14,106.12999999977657,0.2699999999994316,0.5,538.3088206023418,35.3416487104871,621.0644267686017,2950.0560271508584
